_id,Month,Year,Region,Commodity,Tenklbs
ObjectId("5e8bacc58418f12a4f9e605e"),3,2020,Arizona,Lettuce, Iceberg,1
ObjectId("5e8bacc58418f12a4f9e605f"),3,2020,Arizona,Parsley,0
ObjectId("5e8bacc58418f12a4f9e6060"),3,2020,Arizona,Broccoli,26
ObjectId("5e8bacc58418f12a4f9e6061"),3,2020,Arizona,Cabbage,35
ObjectId("5e8bacc58418f12a4f9e6062"),3,2020,Arizona,Cauliflower,68
ObjectId("5e8bacc58418f12a4f9e6063"),3,2020,Arizona,Celery,67
ObjectId("5e8bacc58418f12a4f9e6064"),3,2020,Arizona,Chinese Cabbage,1
ObjectId("5e8bacc58418f12a4f9e6065"),3,2020,Arizona,Endive,0
ObjectId("5e8bacc58418f12a4f9e6066"),3,2020,Arizona,Escarole,0
ObjectId("5e8bacc58418f12a4f9e6067"),3,2020,Arizona,Kale Greens,4
ObjectId("5e8bacc58418f12a4f9e6068"),3,2020,Arizona,Lettuce, Boston,5
ObjectId("5e8bacc58418f12a4f9e6069"),3,2020,Arizona,Lettuce, Green Leaf,31
ObjectId("5e8bacc58418f12a4f9e606a"),3,2020,Arizona,Lettuce, Iceberg,262
ObjectId("5e8bacc58418f12a4f9e606b"),3,2020,Arizona,Lettuce, Processed,121
ObjectId("5e8bacc58418f12a4f9e606c"),3,2020,Arizona,Lettuce, Red Leaf,7
ObjectId("5e8bacc58418f12a4f9e606d"),3,2020,Arizona,Lettuce, Romaine,237
ObjectId("5e8bacc58418f12a4f9e606e"),3,2020,Arizona,Misc Asian,0
ObjectId("5e8bacc58418f12a4f9e606f"),3,2020,Arizona,Parsley,1
ObjectId("5e8bacc58418f12a4f9e6070"),3,2020,Arizona,Radicchio,0
ObjectId("5e8bacc58418f12a4f9e6071"),3,2020,Arizona,Spinach,55
ObjectId("5e8bacc58418f12a4f9e6072"),3,2020,Arizona,Swiss Chard,0
ObjectId("5e8bacc58418f12a4f9e6073"),3,2020,Arizona,Misc Herbs,0
ObjectId("5e8bacc58418f12a4f9e6074"),3,2020,Arizona,Misc Herbs,6
ObjectId("5e8bacc58418f12a4f9e6075"),3,2020,California,Carrots,79
ObjectId("5e8bacc58418f12a4f9e6076"),3,2020,California,Blackberries,0
ObjectId("5e8bacc58418f12a4f9e6077"),3,2020,California,Onions Green,1
ObjectId("5e8bacc58418f12a4f9e6078"),3,2020,California,Blackberries,0
ObjectId("5e8bacc58418f12a4f9e6079"),3,2020,California,Brussels Sprouts,6
ObjectId("5e8bacc58418f12a4f9e607a"),3,2020,California,Celery,59
ObjectId("5e8bacc58418f12a4f9e607b"),3,2020,California,Artichokes,1
ObjectId("5e8bacc58418f12a4f9e607c"),3,2020,California,Broccoli,15
ObjectId("5e8bacc58418f12a4f9e607d"),3,2020,California,Brussels Sprouts,5
ObjectId("5e8bacc58418f12a4f9e607e"),3,2020,California,Cabbage,8
ObjectId("5e8bacc58418f12a4f9e607f"),3,2020,California,Cauliflower,6
ObjectId("5e8bacc58418f12a4f9e6080"),3,2020,California,Lettuce, Green Leaf,1
ObjectId("5e8bacc58418f12a4f9e6081"),3,2020,California,Lettuce, Iceberg,10
ObjectId("5e8bacc58418f12a4f9e6082"),3,2020,California,Lettuce, Red Leaf,1
ObjectId("5e8bacc58418f12a4f9e6083"),3,2020,California,Lettuce, Romaine,27
ObjectId("5e8bacc58418f12a4f9e6084"),3,2020,California,Broccoli,11
ObjectId("5e8bacc58418f12a4f9e6085"),3,2020,California,Brussels Sprouts,3
ObjectId("5e8bacc58418f12a4f9e6086"),3,2020,California,Cabbage,2
ObjectId("5e8bacc58418f12a4f9e6087"),3,2020,California,Cauliflower,19
ObjectId("5e8bacc58418f12a4f9e6088"),3,2020,California,Celery,47
ObjectId("5e8bacc58418f12a4f9e6089"),3,2020,California,Endive,0
ObjectId("5e8bacc58418f12a4f9e608a"),3,2020,California,Escarole,0
ObjectId("5e8bacc58418f12a4f9e608b"),3,2020,California,Lettuce, Boston,1
ObjectId("5e8bacc58418f12a4f9e608c"),3,2020,California,Lettuce, Green Leaf,4
ObjectId("5e8bacc58418f12a4f9e608d"),3,2020,California,Lettuce, Iceberg,10
ObjectId("5e8bacc58418f12a4f9e608e"),3,2020,California,Lettuce, Red Leaf,3
ObjectId("5e8bacc58418f12a4f9e608f"),3,2020,California,Lettuce, Romaine,40
ObjectId("5e8bacc58418f12a4f9e6090"),3,2020,California,Spinach,6
ObjectId("5e8bacc58418f12a4f9e6091"),3,2020,California,Brussels Sprouts,1
ObjectId("5e8bacc58418f12a4f9e6092"),3,2020,California,Cabbage,24
ObjectId("5e8bacc58418f12a4f9e6093"),3,2020,California,Celery,310
ObjectId("5e8bacc58418f12a4f9e6094"),3,2020,California,Chinese Cabbage,0
ObjectId("5e8bacc58418f12a4f9e6095"),3,2020,California,Endive,0
ObjectId("5e8bacc58418f12a4f9e6096"),3,2020,California,Escarole,0
ObjectId("5e8bacc58418f12a4f9e6097"),3,2020,California,Kale Greens,5
ObjectId("5e8bacc58418f12a4f9e6098"),3,2020,California,Lettuce, Boston,0
ObjectId("5e8bacc58418f12a4f9e6099"),3,2020,California,Lettuce, Green Leaf,2
ObjectId("5e8bacc58418f12a4f9e609a"),3,2020,California,Lettuce, Iceberg,8
ObjectId("5e8bacc58418f12a4f9e609b"),3,2020,California,Lettuce, Red Leaf,2
ObjectId("5e8bacc58418f12a4f9e609c"),3,2020,California,Lettuce, Romaine,13
ObjectId("5e8bacc58418f12a4f9e609d"),3,2020,California,Parsley,5
ObjectId("5e8bacc58418f12a4f9e609e"),3,2020,California,Radishes,16
ObjectId("5e8bacc58418f12a4f9e609f"),3,2020,California,Spinach,2
ObjectId("5e8bacc58418f12a4f9e60a0"),3,2020,California,Strawberries,268
ObjectId("5e8bacc58418f12a4f9e60a1"),3,2020,California,Lettuce, Iceberg,182
ObjectId("5e8bacc58418f12a4f9e60a2"),3,2020,California,Lettuce, Red Leaf,0
ObjectId("5e8bacc58418f12a4f9e60a3"),3,2020,California,Lettuce, Romaine,40
ObjectId("5e8bacc58418f12a4f9e60a4"),3,2020,California,Artichokes,15
ObjectId("5e8bacc58418f12a4f9e60a5"),3,2020,California,Blueberries,0
ObjectId("5e8bacc58418f12a4f9e60a6"),3,2020,California,Broccoli,37
ObjectId("5e8bacc58418f12a4f9e60a7"),3,2020,California,Cauliflower,50
ObjectId("5e8bacc58418f12a4f9e60a8"),3,2020,California,Lettuce, Iceberg,25
ObjectId("5e8bacc58418f12a4f9e60a9"),3,2020,California,Lettuce, Romaine,16
ObjectId("5e8bacc58418f12a4f9e60aa"),3,2020,California,Blueberries,2
ObjectId("5e8bacc58418f12a4f9e60ab"),3,2020,California,Broccoli,54
ObjectId("5e8bacc58418f12a4f9e60ac"),3,2020,California,Cauliflower,47
ObjectId("5e8bacc58418f12a4f9e60ad"),3,2020,California,Chinese Cabbage,13
ObjectId("5e8bacc58418f12a4f9e60ae"),3,2020,California,Lettuce, Green Leaf,0
ObjectId("5e8bacc58418f12a4f9e60af"),3,2020,California,Lettuce, Iceberg,22
ObjectId("5e8bacc58418f12a4f9e60b0"),3,2020,California,Lettuce, Red Leaf,0
ObjectId("5e8bacc58418f12a4f9e60b1"),3,2020,California,Lettuce, Romaine,22
ObjectId("5e8bacc58418f12a4f9e60b2"),3,2020,California,Misc Asian,10
ObjectId("5e8bacc58418f12a4f9e60b3"),3,2020,California,Misc Herbs,4
ObjectId("5e8bacc58418f12a4f9e60b4"),3,2020,California,Parsley,2
ObjectId("5e8bacc58418f12a4f9e60b5"),3,2020,California,Raspberries,0
ObjectId("5e8bacc58418f12a4f9e60b6"),3,2020,California,Spinach,3
ObjectId("5e8bacc58418f12a4f9e60b7"),3,2020,California,Strawberries,108
ObjectId("5e8bacc58418f12a4f9e60b8"),3,2020,California,Misc Herbs,1
ObjectId("5e8bacc58418f12a4f9e60b9"),3,2020,California,Blackberries,0
ObjectId("5e8bacc58418f12a4f9e60ba"),3,2020,California,Blueberries,6
ObjectId("5e8bacc58418f12a4f9e60bb"),3,2020,California,Misc Asian,0
ObjectId("5e8bacc58418f12a4f9e60bc"),3,2020,California,Misc Herbs,10
ObjectId("5e8bacc58418f12a4f9e60bd"),3,2020,California,Peas Green,0
ObjectId("5e8bacc58418f12a4f9e60be"),3,2020,California,Raspberries,16
ObjectId("5e8bacc58418f12a4f9e60bf"),3,2020,Colorado,Potatoes,954
ObjectId("5e8bacc58418f12a4f9e60c0"),3,2020,Florida,Beans,42
ObjectId("5e8bacc58418f12a4f9e60c1"),3,2020,Florida,Cabbage,100
ObjectId("5e8bacc58418f12a4f9e60c2"),3,2020,Florida,Celery,47
ObjectId("5e8bacc58418f12a4f9e60c3"),3,2020,Florida,Chinese Cabbage,1
ObjectId("5e8bacc58418f12a4f9e60c4"),3,2020,Florida,Corn, Sweet,228
ObjectId("5e8bacc58418f12a4f9e60c5"),3,2020,Florida,Cucumbers,59
ObjectId("5e8bacc58418f12a4f9e60c6"),3,2020,Florida,Eggplant,8
ObjectId("5e8bacc58418f12a4f9e60c7"),3,2020,Florida,Endive,2
ObjectId("5e8bacc58418f12a4f9e60c8"),3,2020,Florida,Escarole,3
ObjectId("5e8bacc58418f12a4f9e60c9"),3,2020,Florida,Lettuce, Boston,0
ObjectId("5e8bacc58418f12a4f9e60ca"),3,2020,Florida,Lettuce, Green Leaf,1
ObjectId("5e8bacc58418f12a4f9e60cb"),3,2020,Florida,Lettuce, Iceberg,35
ObjectId("5e8bacc58418f12a4f9e60cc"),3,2020,Florida,Lettuce, Red Leaf,1
ObjectId("5e8bacc58418f12a4f9e60cd"),3,2020,Florida,Lettuce, Romaine,3
ObjectId("5e8bacc58418f12a4f9e60ce"),3,2020,Florida,Misc Asian,1
ObjectId("5e8bacc58418f12a4f9e60cf"),3,2020,Florida,Misc Herbs,1
ObjectId("5e8bacc58418f12a4f9e60d0"),3,2020,Florida,Parsley,0
ObjectId("5e8bacc58418f12a4f9e60d1"),3,2020,Florida,Peppers, Bell Type,54
ObjectId("5e8bacc58418f12a4f9e60d2"),3,2020,Florida,Peppers, Other,11
ObjectId("5e8bacc58418f12a4f9e60d3"),3,2020,Florida,Radishes,7
ObjectId("5e8bacc58418f12a4f9e60d4"),3,2020,Florida,Squash,41
ObjectId("5e8bacc58418f12a4f9e60d5"),3,2020,Florida,Strawberries,47
ObjectId("5e8bacc58418f12a4f9e60d6"),3,2020,Florida,Tomatoes,188
ObjectId("5e8bacc58418f12a4f9e60d7"),3,2020,Florida,Tomatoes, Cherry,3
ObjectId("5e8bacc58418f12a4f9e60d8"),3,2020,Florida,Tomatoes, Grape Type,32
ObjectId("5e8bacc58418f12a4f9e60d9"),3,2020,Florida,Tomatoes, Plum Type,47
ObjectId("5e8bacc58418f12a4f9e60da"),3,2020,Florida,Avocados,2
ObjectId("5e8bacc58418f12a4f9e60db"),3,2020,Florida,Blueberries,35
ObjectId("5e8bacc58418f12a4f9e60dc"),3,2020,Florida,Cantaloupe,6
ObjectId("5e8bacc58418f12a4f9e60dd"),3,2020,Florida,Okra,1
ObjectId("5e8bacc58418f12a4f9e60de"),3,2020,Florida,Potatoes,264
ObjectId("5e8bacc58418f12a4f9e60df"),3,2020,Florida,Watermelons, Seedless,24
ObjectId("5e8bacc58418f12a4f9e60e0"),3,2020,Great Lakes,Onions Dry,14
ObjectId("5e8bacc58418f12a4f9e60e1"),3,2020,Great Lakes,Potatoes,118
ObjectId("5e8bacc58418f12a4f9e60e2"),3,2020,Great Lakes,Potatoes,17
ObjectId("5e8bacc58418f12a4f9e60e3"),3,2020,Great Lakes,Potatoes,317
ObjectId("5e8bacc58418f12a4f9e60e4"),3,2020,Mexico-Arizona,Asparagus,3
ObjectId("5e8bacc58418f12a4f9e60e5"),3,2020,Mexico-Arizona,Bananas,21
ObjectId("5e8bacc58418f12a4f9e60e6"),3,2020,Mexico-Arizona,Beans,21
ObjectId("5e8bacc58418f12a4f9e60e7"),3,2020,Mexico-Arizona,Blueberries,26
ObjectId("5e8bacc58418f12a4f9e60e8"),3,2020,Mexico-Arizona,Broccoli,15
ObjectId("5e8bacc58418f12a4f9e60e9"),3,2020,Mexico-Arizona,Brussels Sprouts,20
ObjectId("5e8bacc58418f12a4f9e60ea"),3,2020,Mexico-Arizona,Carrots,4
ObjectId("5e8bacc58418f12a4f9e60eb"),3,2020,Mexico-Arizona,Cauliflower,1
ObjectId("5e8bacc58418f12a4f9e60ec"),3,2020,Mexico-Arizona,Chinese Cabbage,5
ObjectId("5e8bacc58418f12a4f9e60ed"),3,2020,Mexico-Arizona,Corn, Sweet,82
ObjectId("5e8bacc58418f12a4f9e60ee"),3,2020,Mexico-Arizona,Cucumbers,319
ObjectId("5e8bacc58418f12a4f9e60ef"),3,2020,Mexico-Arizona,Edible Flowers,0
ObjectId("5e8bacc58418f12a4f9e60f0"),3,2020,Mexico-Arizona,Eggplant,73
ObjectId("5e8bacc58418f12a4f9e60f1"),3,2020,Mexico-Arizona,Grapefruit,8
ObjectId("5e8bacc58418f12a4f9e60f2"),3,2020,Mexico-Arizona,Limes,5
ObjectId("5e8bacc58418f12a4f9e60f3"),3,2020,Mexico-Arizona,Misc Asian,19
ObjectId("5e8bacc58418f12a4f9e60f4"),3,2020,Mexico-Arizona,Misc Herbs,1
ObjectId("5e8bacc58418f12a4f9e60f5"),3,2020,Mexico-Arizona,Misc Tropical,10
ObjectId("5e8bacc58418f12a4f9e60f6"),3,2020,Mexico-Arizona,Oranges,18
ObjectId("5e8bacc58418f12a4f9e60f7"),3,2020,Mexico-Arizona,Peas Green,1
ObjectId("5e8bacc58418f12a4f9e60f8"),3,2020,Mexico-Arizona,Peppers, Bell Type,253
ObjectId("5e8bacc58418f12a4f9e60f9"),3,2020,Mexico-Arizona,Peppers, Other,88
ObjectId("5e8bacc58418f12a4f9e60fa"),3,2020,Mexico-Arizona,Pumpkins,8
ObjectId("5e8bacc58418f12a4f9e60fb"),3,2020,Mexico-Arizona,Radishes,1
ObjectId("5e8bacc58418f12a4f9e60fc"),3,2020,Mexico-Arizona,Squash,410
ObjectId("5e8bacc58418f12a4f9e60fd"),3,2020,Mexico-Arizona,Tomatoes,75
ObjectId("5e8bacc58418f12a4f9e60fe"),3,2020,Mexico-Arizona,Tomatoes, Cherry,2
ObjectId("5e8bacc58418f12a4f9e60ff"),3,2020,Mexico-Arizona,Tomatoes, Grape Type,41
ObjectId("5e8bacc58418f12a4f9e6100"),3,2020,Mexico-Arizona,Tomatoes, Plum Type,123
ObjectId("5e8bacc58418f12a4f9e6101"),3,2020,Mexico-Arizona,Vegetables Other,2
ObjectId("5e8bacc58418f12a4f9e6102"),3,2020,Mexico-Arizona,Watermelons, Seeded,9
ObjectId("5e8bacc58418f12a4f9e6103"),3,2020,Mexico-Arizona,Watermelons, Seedless,219
ObjectId("5e8bacc58418f12a4f9e6104"),3,2020,Mexico-Arizona,Mangoes,48
ObjectId("5e8bacc58418f12a4f9e6105"),3,2020,Mexico-California,Asparagus,7
ObjectId("5e8bacc58418f12a4f9e6106"),3,2020,Mexico-California,Beets,1
ObjectId("5e8bacc58418f12a4f9e6107"),3,2020,Mexico-California,Broccoli,6
ObjectId("5e8bacc58418f12a4f9e6108"),3,2020,Mexico-California,Brussels Sprouts,27
ObjectId("5e8bacc58418f12a4f9e6109"),3,2020,Mexico-California,Cauliflower,1
ObjectId("5e8bacc58418f12a4f9e610a"),3,2020,Mexico-California,Celery,22
ObjectId("5e8bacc58418f12a4f9e610b"),3,2020,Mexico-California,Collard Greens,1
ObjectId("5e8bacc58418f12a4f9e610c"),3,2020,Mexico-California,Kale Greens,6
ObjectId("5e8bacc58418f12a4f9e610d"),3,2020,Mexico-California,Lettuce, Other,4
ObjectId("5e8bacc58418f12a4f9e610e"),3,2020,Mexico-California,Lettuce, Romaine,1
ObjectId("5e8bacc58418f12a4f9e610f"),3,2020,Mexico-California,Misc Herbs,4
ObjectId("5e8bacc58418f12a4f9e6110"),3,2020,Mexico-California,Onions Green,12
ObjectId("5e8bacc58418f12a4f9e6111"),3,2020,Mexico-California,Parsley,5
ObjectId("5e8bacc58418f12a4f9e6112"),3,2020,Mexico-California,Radishes,23
ObjectId("5e8bacc58418f12a4f9e6113"),3,2020,Mexico-California,Artichokes,3
ObjectId("5e8bacc58418f12a4f9e6114"),3,2020,Mexico-California,Bananas,13
ObjectId("5e8bacc58418f12a4f9e6115"),3,2020,Mexico-California,Beans,1
ObjectId("5e8bacc58418f12a4f9e6116"),3,2020,Mexico-California,Blackberries,3
ObjectId("5e8bacc58418f12a4f9e6117"),3,2020,Mexico-California,Blueberries,10
ObjectId("5e8bacc58418f12a4f9e6118"),3,2020,Mexico-California,Broccoli,12
ObjectId("5e8bacc58418f12a4f9e6119"),3,2020,Mexico-California,Brussels Sprouts,15
ObjectId("5e8bacc58418f12a4f9e611a"),3,2020,Mexico-California,Cabbage,11
ObjectId("5e8bacc58418f12a4f9e611b"),3,2020,Mexico-California,Cactus Leaf (nopales),8
ObjectId("5e8bacc58418f12a4f9e611c"),3,2020,Mexico-California,Carrots,0
ObjectId("5e8bacc58418f12a4f9e611d"),3,2020,Mexico-California,Chinese Cabbage,4
ObjectId("5e8bacc58418f12a4f9e611e"),3,2020,Mexico-California,Cucumbers,21
ObjectId("5e8bacc58418f12a4f9e611f"),3,2020,Mexico-California,Eggplant,0
ObjectId("5e8bacc58418f12a4f9e6120"),3,2020,Mexico-California,Lettuce, Other,0
ObjectId("5e8bacc58418f12a4f9e6121"),3,2020,Mexico-California,Limes,18
ObjectId("5e8bacc58418f12a4f9e6122"),3,2020,Mexico-California,Misc Asian,8
ObjectId("5e8bacc58418f12a4f9e6123"),3,2020,Mexico-California,Misc Herbs,3
ObjectId("5e8bacc58418f12a4f9e6124"),3,2020,Mexico-California,Misc Tropical,15
ObjectId("5e8bacc58418f12a4f9e6125"),3,2020,Mexico-California,Mixed and Misc Melons,3
ObjectId("5e8bacc58418f12a4f9e6126"),3,2020,Mexico-California,Mustard,0
ObjectId("5e8bacc58418f12a4f9e6127"),3,2020,Mexico-California,Onions Green,0
ObjectId("5e8bacc58418f12a4f9e6128"),3,2020,Mexico-California,Papaya,10
ObjectId("5e8bacc58418f12a4f9e6129"),3,2020,Mexico-California,Peas Green,9
ObjectId("5e8bacc58418f12a4f9e612a"),3,2020,Mexico-California,Peppers, Bell Type,2
ObjectId("5e8bacc58418f12a4f9e612b"),3,2020,Mexico-California,Peppers, Other,12
ObjectId("5e8bacc58418f12a4f9e612c"),3,2020,Mexico-California,Pineapples,4
ObjectId("5e8bacc58418f12a4f9e612d"),3,2020,Mexico-California,Plantains,0
ObjectId("5e8bacc58418f12a4f9e612e"),3,2020,Mexico-California,Pumpkins,0
ObjectId("5e8bacc58418f12a4f9e612f"),3,2020,Mexico-California,Radishes,4
ObjectId("5e8bacc58418f12a4f9e6130"),3,2020,Mexico-California,Raspberries,7
ObjectId("5e8bacc58418f12a4f9e6131"),3,2020,Mexico-California,Spinach,1
ObjectId("5e8bacc58418f12a4f9e6132"),3,2020,Mexico-California,Squash,13
ObjectId("5e8bacc58418f12a4f9e6133"),3,2020,Mexico-California,Strawberries,65
ObjectId("5e8bacc58418f12a4f9e6134"),3,2020,Mexico-California,Tomatoes,2
ObjectId("5e8bacc58418f12a4f9e6135"),3,2020,Mexico-California,Tomatoes, Cherry,4
ObjectId("5e8bacc58418f12a4f9e6136"),3,2020,Mexico-California,Tomatoes, Plum Type,10
ObjectId("5e8bacc58418f12a4f9e6137"),3,2020,Mexico-California,Mangoes,2
ObjectId("5e8bacc58418f12a4f9e6138"),3,2020,Mexico-NewMexico,Peppers, Other,16
ObjectId("5e8bacc58418f12a4f9e6139"),3,2020,Mexico-Texas,Cactus Leaf (nopales),0
ObjectId("5e8bacc58418f12a4f9e613a"),3,2020,Mexico-Texas,Carrots,4
ObjectId("5e8bacc58418f12a4f9e613b"),3,2020,Mexico-Texas,Corn, Sweet,0
ObjectId("5e8bacc58418f12a4f9e613c"),3,2020,Mexico-Texas,Bananas,4
ObjectId("5e8bacc58418f12a4f9e613d"),3,2020,Mexico-Texas,Limes,2
ObjectId("5e8bacc58418f12a4f9e613e"),3,2020,Mexico-Texas,Misc Tropical,0
ObjectId("5e8bacc58418f12a4f9e613f"),3,2020,Mexico-Texas,Avocados,264
ObjectId("5e8bacc58418f12a4f9e6140"),3,2020,Mexico-Texas,Bananas,53
ObjectId("5e8bacc58418f12a4f9e6141"),3,2020,Mexico-Texas,Blackberries,22
ObjectId("5e8bacc58418f12a4f9e6142"),3,2020,Mexico-Texas,Blueberries,23
ObjectId("5e8bacc58418f12a4f9e6143"),3,2020,Mexico-Texas,Broccoli,22
ObjectId("5e8bacc58418f12a4f9e6144"),3,2020,Mexico-Texas,Cabbage,3
ObjectId("5e8bacc58418f12a4f9e6145"),3,2020,Mexico-Texas,Carrots,0
ObjectId("5e8bacc58418f12a4f9e6146"),3,2020,Mexico-Texas,Cauliflower,1
ObjectId("5e8bacc58418f12a4f9e6147"),3,2020,Mexico-Texas,Celery,16
ObjectId("5e8bacc58418f12a4f9e6148"),3,2020,Mexico-Texas,Cucumbers,8
ObjectId("5e8bacc58418f12a4f9e6149"),3,2020,Mexico-Texas,Lettuce, Iceberg,35
ObjectId("5e8bacc58418f12a4f9e614a"),3,2020,Mexico-Texas,Lettuce, Other,20
ObjectId("5e8bacc58418f12a4f9e614b"),3,2020,Mexico-Texas,Lettuce, Romaine,17
ObjectId("5e8bacc58418f12a4f9e614c"),3,2020,Mexico-Texas,Limes,3
ObjectId("5e8bacc58418f12a4f9e614d"),3,2020,Mexico-Texas,Mushrooms,2
ObjectId("5e8bacc58418f12a4f9e614e"),3,2020,Mexico-Texas,Peppers, Bell Type,32
ObjectId("5e8bacc58418f12a4f9e614f"),3,2020,Mexico-Texas,Peppers, Other,8
ObjectId("5e8bacc58418f12a4f9e6150"),3,2020,Mexico-Texas,Raspberries,31
ObjectId("5e8bacc58418f12a4f9e6151"),3,2020,Mexico-Texas,Tomatoes,242
ObjectId("5e8bacc58418f12a4f9e6152"),3,2020,Mexico-Texas,Avocados,289
ObjectId("5e8bacc58418f12a4f9e6153"),3,2020,Mexico-Texas,Bananas,85
ObjectId("5e8bacc58418f12a4f9e6154"),3,2020,Mexico-Texas,Beans,4
ObjectId("5e8bacc58418f12a4f9e6155"),3,2020,Mexico-Texas,Beets,5
ObjectId("5e8bacc58418f12a4f9e6156"),3,2020,Mexico-Texas,Blackberries,42
ObjectId("5e8bacc58418f12a4f9e6157"),3,2020,Mexico-Texas,Blueberries,25
ObjectId("5e8bacc58418f12a4f9e6158"),3,2020,Mexico-Texas,Broccoli,72
ObjectId("5e8bacc58418f12a4f9e6159"),3,2020,Mexico-Texas,Brussels Sprouts,11
ObjectId("5e8bacc58418f12a4f9e615a"),3,2020,Mexico-Texas,Cactus Leaf (nopales),5
ObjectId("5e8bacc58418f12a4f9e615b"),3,2020,Mexico-Texas,Carrots,73
ObjectId("5e8bacc58418f12a4f9e615c"),3,2020,Mexico-Texas,Cauliflower,2
ObjectId("5e8bacc58418f12a4f9e615d"),3,2020,Mexico-Texas,Celery,16
ObjectId("5e8bacc58418f12a4f9e615e"),3,2020,Mexico-Texas,Chinese Cabbage,6
ObjectId("5e8bacc58418f12a4f9e615f"),3,2020,Mexico-Texas,Corn, Sweet,3
ObjectId("5e8bacc58418f12a4f9e6160"),3,2020,Mexico-Texas,Cucumbers,46
ObjectId("5e8bacc58418f12a4f9e6161"),3,2020,Mexico-Texas,Eggplant,6
ObjectId("5e8bacc58418f12a4f9e6162"),3,2020,Mexico-Texas,Guava,14
ObjectId("5e8bacc58418f12a4f9e6163"),3,2020,Mexico-Texas,Honeydews,5
ObjectId("5e8bacc58418f12a4f9e6164"),3,2020,Mexico-Texas,Kohlrabi,1
ObjectId("5e8bacc58418f12a4f9e6165"),3,2020,Mexico-Texas,Lettuce, Iceberg,3
ObjectId("5e8bacc58418f12a4f9e6166"),3,2020,Mexico-Texas,Lettuce, Other,9
ObjectId("5e8bacc58418f12a4f9e6167"),3,2020,Mexico-Texas,Limes,452
ObjectId("5e8bacc58418f12a4f9e6168"),3,2020,Mexico-Texas,Misc Asian,0
ObjectId("5e8bacc58418f12a4f9e6169"),3,2020,Mexico-Texas,Misc Herbs,3
ObjectId("5e8bacc58418f12a4f9e616a"),3,2020,Mexico-Texas,Misc Tropical,54
ObjectId("5e8bacc58418f12a4f9e616b"),3,2020,Mexico-Texas,Mustard,1
ObjectId("5e8bacc58418f12a4f9e616c"),3,2020,Mexico-Texas,Okra,6
ObjectId("5e8bacc58418f12a4f9e616d"),3,2020,Mexico-Texas,Onions Dry,70
ObjectId("5e8bacc58418f12a4f9e616e"),3,2020,Mexico-Texas,Oranges,22
ObjectId("5e8bacc58418f12a4f9e616f"),3,2020,Mexico-Texas,Papaya,74
ObjectId("5e8bacc58418f12a4f9e6170"),3,2020,Mexico-Texas,Peas Green,1
ObjectId("5e8bacc58418f12a4f9e6171"),3,2020,Mexico-Texas,Peppers, Bell Type,124
ObjectId("5e8bacc58418f12a4f9e6172"),3,2020,Mexico-Texas,Peppers, Other,42
ObjectId("5e8bacc58418f12a4f9e6173"),3,2020,Mexico-Texas,Pineapples,59
ObjectId("5e8bacc58418f12a4f9e6174"),3,2020,Mexico-Texas,Radishes,1
ObjectId("5e8bacc58418f12a4f9e6175"),3,2020,Mexico-Texas,Rape Greens,1
ObjectId("5e8bacc58418f12a4f9e6176"),3,2020,Mexico-Texas,Raspberries,20
ObjectId("5e8bacc58418f12a4f9e6177"),3,2020,Mexico-Texas,Squash,3
ObjectId("5e8bacc58418f12a4f9e6178"),3,2020,Mexico-Texas,Strawberries,42
ObjectId("5e8bacc58418f12a4f9e6179"),3,2020,Mexico-Texas,Tomatoes,104
ObjectId("5e8bacc58418f12a4f9e617a"),3,2020,Mexico-Texas,Tomatoes, Cherry,10
ObjectId("5e8bacc58418f12a4f9e617b"),3,2020,Mexico-Texas,Tomatoes, Grape Type,21
ObjectId("5e8bacc58418f12a4f9e617c"),3,2020,Mexico-Texas,Tomatoes, Plum Type,65
ObjectId("5e8bacc58418f12a4f9e617d"),3,2020,Mexico-Texas,Watermelons,65
ObjectId("5e8bacc58418f12a4f9e617e"),3,2020,Mexico-Texas,Avocados,12
ObjectId("5e8bacc58418f12a4f9e617f"),3,2020,Mexico-Texas,Cucumbers,52
ObjectId("5e8bacc58418f12a4f9e6180"),3,2020,Mexico-Texas,Limes,68
ObjectId("5e8bacc58418f12a4f9e6181"),3,2020,Mexico-Texas,Onions Dry,362
ObjectId("5e8bacc58418f12a4f9e6182"),3,2020,Mexico-Texas,Pineapples,6
ObjectId("5e8bacc58418f12a4f9e6183"),3,2020,Mexico-Texas,Watermelons,200
ObjectId("5e8bacc58418f12a4f9e6184"),3,2020,Mexico-Texas,Beans,2
ObjectId("5e8bacc58418f12a4f9e6185"),3,2020,Mexico-Texas,Beets,0
ObjectId("5e8bacc58418f12a4f9e6186"),3,2020,Mexico-Texas,Broccoli,0
ObjectId("5e8bacc58418f12a4f9e6187"),3,2020,Mexico-Texas,Cactus Leaf (nopales),2
ObjectId("5e8bacc58418f12a4f9e6188"),3,2020,Mexico-Texas,Carrots,6
ObjectId("5e8bacc58418f12a4f9e6189"),3,2020,Mexico-Texas,Chinese Cabbage,3
ObjectId("5e8bacc58418f12a4f9e618a"),3,2020,Mexico-Texas,Corn, Sweet,1
ObjectId("5e8bacc58418f12a4f9e618b"),3,2020,Mexico-Texas,Cucumbers,1
ObjectId("5e8bacc58418f12a4f9e618c"),3,2020,Mexico-Texas,Lamb's Quarters (quilete),0
